timestamp,acc_x,acc_y,acc_z
34950.0,4.2500,3.0200,8.0496
35000.0,4.3300,3.1500,8.0496
35050.0,4.5200,3.1100,7.9679
35100.0,4.0200,2.9100,7.9270
35150.0,4.1000,2.9800,8.1995
35200.0,4.3700,3.0600,8.0088
35250.0,4.5200,3.1700,7.9679
35300.0,4.4800,2.9800,7.8862
35350.0,4.3700,2.9800,8.0496
35400.0,4.2500,2.9600,8.0088
35450.0,4.2500,3.0600,7.9679
35500.0,4.2900,3.1100,8.0088
35550.0,4.2500,3.0600,8.0496
35600.0,4.1800,2.9600,8.0088
35650.0,4.1800,2.9600,8.0496
35700.0,4.2900,3.0200,8.0769
35750.0,4.3700,3.0600,8.0088
35800.0,4.3700,2.9800,8.0496
35850.0,4.3300,3.0200,8.0496
35900.0,4.3300,3.0200,8.0088
35950.0,4.3300,3.0200,8.0088
36000.0,4.3300,3.0200,8.0088
36050.0,4.3300,3.0200,8.0496
36100.0,4.3300,3.0200,8.0496
36150.0,4.3300,3.0600,8.0496
36200.0,4.3300,3.0600,8.0088
36250.0,4.2900,3.0200,8.0088
36300.0,4.2900,3.0200,8.0496
36350.0,4.2900,2.9800,8.0496
36400.0,4.3300,2.9800,8.0496
36450.0,4.3700,3.0600,8.0496
36500.0,4.2900,3.0200,8.0496
36550.0,4.3300,3.0200,8.0088
36600.0,4.2900,3.0200,8.0496
36650.0,4.2100,3.0200,8.0088
36700.0,4.3300,3.0200,7.9679
36750.0,4.3700,3.0200,8.0496
36800.0,4.2500,3.0200,7.9679
36850.0,4.3300,2.9800,8.0088
36900.0,4.2900,2.9800,8.0496
36950.0,4.2900,2.9800,8.0088
37000.0,4.3300,2.9800,8.0496
37050.0,4.2900,3.0200,8.0496
37100.0,4.3300,2.9800,8.0769
37150.0,4.2100,3.2600,8.0496
37200.0,4.4000,2.9600,7.9679
37250.0,4.2500,2.8700,8.0088
37300.0,4.3300,3.0600,8.0496
37350.0,4.2900,3.0600,7.9270
37400.0,4.3700,3.0200,8.0088
37450.0,4.3300,2.9800,8.0088
37500.0,4.2900,3.0600,7.9679
37550.0,4.2900,3.0200,8.0088
37600.0,4.2500,3.0200,8.0496
37650.0,4.2900,3.0200,8.0088
37700.0,4.2900,3.0200,8.0088
37750.0,4.2900,3.0200,8.0496
37800.0,4.2900,3.0200,8.0496
37850.0,4.3300,3.0200,8.0496
37900.0,4.3300,3.0200,8.0088
37950.0,4.3300,3.0600,8.0496
38000.0,4.2500,3.0200,8.0496
38050.0,4.2900,3.0200,8.0088
38100.0,4.3700,3.0200,7.9679
38150.0,4.2500,3.0200,8.0769
38200.0,4.2100,3.1100,8.0496
38250.0,4.2100,2.9800,7.9679
38300.0,4.3700,2.9800,7.9679
38350.0,4.2900,3.0200,8.0496
38400.0,4.3300,3.1100,8.0496
38450.0,4.3300,3.0200,8.0088
38500.0,4.3300,3.0600,8.0088
38550.0,4.2100,3.0600,8.0088
38600.0,4.3300,3.0200,8.0088
38650.0,4.3300,3.0600,8.0496
38700.0,4.3300,3.0200,8.0496
38750.0,4.3300,3.0600,8.0088
38800.0,4.3700,3.0200,7.9270
38850.0,4.3300,3.1100,7.9679
38900.0,4.2900,3.0200,8.0496
38950.0,4.3700,3.0600,8.0088
39000.0,4.2900,3.0600,8.0496
39050.0,4.2500,3.0200,7.9679
39100.0,4.3300,3.0600,8.0769
39150.0,4.2900,3.0600,8.0496
39200.0,4.3300,2.9800,8.0496
39250.0,4.2900,3.0200,8.0088
39300.0,4.2900,3.0200,8.0088
39350.0,4.3300,3.0200,7.9679
39400.0,4.3700,3.0600,7.9679
39450.0,4.2900,3.0600,8.0088
39500.0,4.3300,3.0200,8.0088
39550.0,4.3300,3.0600,8.0088
39600.0,4.2900,3.0200,7.9679
39650.0,4.2500,3.0200,8.0088
39700.0,4.3300,3.0200,8.0496
39750.0,4.2900,3.0600,8.0769
39800.0,4.2900,2.9800,7.9679
39850.0,4.2900,3.0200,8.0496
39900.0,4.2500,3.0200,8.0088
39950.0,4.2500,3.0600,8.0088
40000.0,4.2900,3.0200,8.0088
40050.0,4.2500,3.0200,8.0496
40100.0,4.2500,3.0600,8.0088
40150.0,4.2500,3.0200,8.1177
40200.0,4.2500,3.0600,8.0088
40250.0,4.2900,3.0600,8.0088
40300.0,4.2500,3.0200,8.0769
40350.0,4.2500,3.0200,8.0088
40400.0,4.2900,2.9600,8.0088
40450.0,4.2900,3.0200,8.0088
40500.0,4.3300,3.1500,7.9679
40550.0,4.1400,3.1500,8.0496
40600.0,4.2100,3.1100,8.0496
40650.0,4.2500,3.1100,8.0496
40700.0,4.3300,3.1100,7.9679
40750.0,4.2500,3.1100,8.0496
40800.0,4.2900,3.0200,7.9679
40850.0,4.2900,3.1100,8.0088
40900.0,4.2900,3.1100,8.0088
40950.0,4.2900,3.1100,8.0088
41000.0,4.2900,3.0600,8.0088
41050.0,4.3300,3.1500,7.9270
41100.0,4.3300,3.1100,8.0088
41150.0,4.2500,3.1100,8.0769
41200.0,4.2500,3.0600,8.0496
41250.0,4.2900,3.0600,8.0088
41300.0,4.1800,3.1100,8.0088
41350.0,4.1800,3.0600,8.0496
41400.0,4.2100,3.1100,8.0088
41450.0,4.2100,3.0600,8.0769
41500.0,4.2500,3.0200,8.0496
41550.0,4.2900,3.0200,8.0496
41600.0,4.2900,3.0600,8.0496
41650.0,4.2100,3.1700,8.1177
41700.0,4.2500,3.2100,8.0496
41750.0,4.2500,3.0600,8.0088
41800.0,4.1400,2.9800,7.9679
41850.0,4.2500,3.0600,8.0496
41900.0,4.3700,3.2100,8.0496
41950.0,4.2100,3.0600,8.0088
42000.0,4.3700,3.1500,8.1586
42050.0,4.2500,2.9800,7.9679
42100.0,3.9900,3.0200,8.0769
42150.0,4.1800,2.9800,8.0496
42200.0,4.4800,3.1700,7.9679
42250.0,4.3700,2.9800,7.9270
42300.0,4.1800,3.1100,8.0769
42350.0,4.1800,3.0600,8.0088
42400.0,4.2100,3.1500,8.1177
42450.0,4.2900,3.1100,7.9679
42500.0,4.2100,3.0600,8.0769
42550.0,4.2900,3.0600,8.0769
42600.0,4.3300,3.0200,7.9679
42650.0,4.2900,3.0600,7.9679
42700.0,4.2500,3.0600,8.0496
42750.0,4.2500,3.0600,7.9679
42800.0,4.2500,3.0600,8.0769
42850.0,4.2500,3.1100,8.0496
42900.0,4.2100,3.0200,8.0088
42950.0,4.2500,2.9800,8.0496
43000.0,4.2500,3.0600,8.0496
43050.0,4.3300,3.0600,8.0769
43100.0,4.2900,3.0200,8.0496
43150.0,4.2500,3.0200,8.0769
43200.0,4.2100,3.1100,8.0088
43250.0,4.2900,3.0200,8.0496
43300.0,4.2900,3.0600,8.0769
43350.0,4.2100,3.0200,8.0496
43400.0,4.2100,3.0600,8.0088
43450.0,4.2500,2.9800,8.0088
43500.0,4.2900,3.0200,8.0088
43550.0,4.3300,3.0600,8.0088
43600.0,4.2900,3.1100,8.0088
43650.0,4.3700,3.1100,8.0496
43700.0,4.2900,3.0600,8.0769
43750.0,4.1400,3.0200,8.0496
43800.0,4.2500,3.0200,8.0769
43850.0,4.4000,3.0200,7.8589
43900.0,4.3700,3.0600,8.1177
43950.0,4.4000,3.0600,7.8589
44000.0,4.3300,3.0600,8.0088
44050.0,4.2500,3.0200,8.0496
44100.0,4.2100,3.1500,8.0769
44150.0,4.3300,3.0600,8.0496
44200.0,4.3300,3.0200,7.9679
44250.0,4.4000,3.0600,8.0496
44300.0,4.2100,3.0600,7.9679
44350.0,4.1800,3.0200,8.0496
44400.0,4.2500,2.9600,8.0088
44450.0,4.4000,3.0600,8.0769
44500.0,4.2900,3.0200,8.0088
44550.0,4.3300,3.0600,8.0088
44600.0,4.3300,3.0600,8.0496
44650.0,4.2900,3.0600,8.0088
44700.0,4.1800,3.0600,8.0496
44750.0,4.2100,2.9800,8.0088
44800.0,4.2500,3.0200,8.0496
44850.0,4.2500,3.0600,8.0496
44900.0,4.2500,3.0200,8.0496
44950.0,4.2500,3.0200,8.0496
45000.0,4.2500,3.0200,8.0088
45050.0,4.2500,3.0200,8.0088
45100.0,4.2500,3.0200,8.0496
45150.0,4.2500,3.0200,8.0769
45200.0,4.2900,3.0200,8.0496
45250.0,4.2100,3.0600,8.0496
45300.0,4.2100,3.0200,8.0769
45350.0,4.2100,3.0200,8.0088
45400.0,4.2500,3.0600,8.0088
45450.0,4.2500,3.0600,8.0088
45500.0,4.2500,3.0600,8.0496
45550.0,4.2500,3.0200,8.1177
45600.0,4.2500,3.0200,8.0769
45650.0,4.2500,3.0200,8.0769
45700.0,4.2100,3.0200,7.9679
45750.0,4.2500,2.9800,8.0496
45800.0,4.2500,2.9800,8.0088
45850.0,4.2500,2.9800,8.0088
45900.0,4.2500,3.0600,8.0496
45950.0,4.2100,2.9800,8.1177
46000.0,4.2500,2.9800,8.0496
46050.0,4.2100,2.9800,8.0496
46100.0,4.2500,2.9800,8.0769
46150.0,4.2900,3.0200,8.0088
46200.0,4.2100,2.9800,8.0496
46250.0,4.2500,3.0200,8.0769
46300.0,4.2500,3.0200,8.0769
46350.0,4.2100,3.0200,8.0496
46400.0,4.2500,3.0200,8.0769
46450.0,4.2100,3.0200,8.0769
46500.0,4.2500,3.0600,8.0496
46550.0,4.2500,3.0200,8.0769
46600.0,4.2100,3.0600,8.0769
46650.0,4.2900,3.0200,8.0496
46700.0,4.2100,2.9800,8.0769
46750.0,4.1800,3.0200,8.0496
46800.0,4.2100,3.0200,8.0769
46850.0,4.1800,3.0600,8.0769
46900.0,4.2100,3.0200,8.0088
46950.0,4.2100,3.0200,8.0496
47000.0,4.2500,2.9800,8.0496
47050.0,4.2500,3.0200,8.0496
47100.0,4.2500,3.0200,8.0496
47150.0,4.1800,3.0200,8.0769
47200.0,4.2100,2.9800,8.0769
47250.0,4.2500,2.9800,8.1177
47300.0,4.2100,2.9800,8.0088
47350.0,4.2100,3.0200,8.0088
47400.0,4.2100,3.0200,7.9679
47450.0,4.2900,2.9800,8.0496
47500.0,4.2100,3.0200,8.0496
47550.0,4.2500,3.0200,8.0496
47600.0,4.2900,3.0600,8.0496
47650.0,4.2900,3.0600,8.0496
47700.0,4.2500,2.9800,8.1177
47750.0,4.2500,3.0600,8.0769
47800.0,4.4000,3.1500,8.0088
47850.0,4.3700,2.9600,8.0496
47900.0,4.2100,2.8700,7.9679
47950.0,4.2500,2.9600,7.9270
48000.0,4.2900,2.9100,7.9679
48050.0,4.1800,2.7900,8.0769
48100.0,4.2500,2.9100,8.0496
48150.0,4.2500,3.0200,8.0088
48200.0,4.2900,2.9800,8.0496
48250.0,4.2500,2.9600,7.9679
48300.0,4.2500,2.9100,7.8862
48350.0,4.3300,2.9800,8.1586
48400.0,4.4400,3.2100,8.1586
48450.0,4.4400,3.2100,8.1586
48500.0,4.4400,2.9800,8.1995
48550.0,4.1000,3.0200,7.9270
48600.0,4.2100,3.1500,8.1586
48650.0,4.1800,3.0200,8.0496
48700.0,4.2100,2.9800,8.0088
48750.0,4.0600,3.0200,8.0088
48800.0,4.2900,3.1100,8.0769
48850.0,4.4400,3.0200,7.9679
48900.0,4.4400,3.0200,7.9270
48950.0,4.4000,3.1100,7.9679
49000.0,4.3700,2.9600,8.0088
49050.0,4.2500,2.9800,7.9679
49100.0,4.2500,3.0600,8.1177
49150.0,4.2500,2.9600,8.0769
49200.0,4.3300,2.9800,8.0769
49250.0,4.3300,3.0600,7.9270
49300.0,4.2900,3.1500,8.0769
49350.0,4.2900,2.9100,8.1177
49400.0,4.1800,2.9100,7.9270
49450.0,4.8200,3.3400,8.2403
49500.0,3.5700,2.9100,8.0496
49550.0,4.3300,3.4900,8.1586
49600.0,4.3300,3.1100,7.9679
49650.0,4.2500,2.8300,8.0769
49700.0,4.1000,2.8300,7.7772
49750.0,4.1400,3.1100,8.1586
49800.0,4.2500,2.9600,7.9270
49850.0,4.3700,3.2600,8.0088
49900.0,4.4400,2.9800,8.0496
49950.0,4.4000,3.0200,8.0088
50000.0,4.3700,2.9800,8.0088
50050.0,4.3300,3.0600,8.0088
50100.0,4.3700,3.2600,8.0769
50150.0,4.2900,3.0200,7.8862
50200.0,4.1400,2.8300,8.0769
50250.0,4.2500,3.0200,8.0496
50300.0,4.3700,3.0600,7.9679
50350.0,4.3300,3.1700,8.0769
50400.0,4.1400,3.1500,7.9270
50450.0,4.5200,2.9800,8.4991
50500.0,4.2100,2.5300,7.4640
50550.0,4.2500,3.6000,8.2403
50600.0,4.2900,2.7200,8.1177
50650.0,4.2100,3.0600,7.7772
50700.0,4.3700,2.9800,8.0088
50750.0,4.2900,3.1100,8.0496
50800.0,4.5200,3.0600,7.9679
50850.0,4.2900,2.9800,7.9679
50900.0,4.2900,3.1500,8.0088
50950.0,4.3300,3.0200,7.9270
51000.0,4.3300,3.0600,8.0496
51050.0,4.3300,3.0200,8.0088
51100.0,4.2900,3.0600,7.9679
51150.0,4.3300,3.0600,8.0088
51200.0,4.3300,3.1500,8.0088
51250.0,4.3300,3.0600,7.9679
51300.0,4.3700,2.9600,8.0088
51350.0,4.2100,3.1100,8.0088
51400.0,4.3700,3.1100,8.0088
51450.0,4.3700,3.1100,8.0088
51500.0,4.3700,3.0200,7.9679
51550.0,4.2100,3.0200,8.0088
51600.0,4.2500,2.9800,7.9679
51650.0,4.2900,2.9800,8.0088
51700.0,4.2900,2.9800,8.0496
51750.0,4.4400,3.0600,8.0088
51800.0,4.4000,3.1100,7.9679
51850.0,4.3300,3.2100,8.0496
51900.0,4.1800,3.0200,8.0769
51950.0,4.1400,3.0200,8.0496
52000.0,4.3300,2.8700,8.0088
52050.0,4.3300,2.9100,8.0088
52100.0,4.3700,2.9800,8.0769
52150.0,4.4000,3.1100,8.0496
52200.0,4.3300,3.0200,8.0496
52250.0,4.2500,2.9800,8.0088
52300.0,4.3700,3.0600,8.0496
52350.0,4.2500,2.9600,7.9679
52400.0,4.2900,2.9800,8.0769
52450.0,4.3300,3.0600,8.1177
52500.0,4.3300,3.1100,8.0496
52550.0,4.2900,3.0200,8.0769
52600.0,4.1800,2.9800,8.0769
52650.0,4.2500,3.0600,8.0769
52700.0,4.3300,3.0600,8.0088
52750.0,4.2900,3.0600,7.9679
52800.0,4.3300,2.9800,8.0088
52850.0,4.2900,3.0200,7.9679
52900.0,4.2900,3.0200,8.0088
52950.0,4.2500,3.0600,8.0496
53000.0,4.2500,3.0200,8.1177
53050.0,4.7900,3.1500,7.9679
53100.0,3.9100,3.0600,8.3084
53150.0,4.2900,3.0200,7.8181
53200.0,4.2900,3.0600,8.0769
53250.0,4.2500,2.9800,8.0769
53300.0,4.2100,3.0200,8.0088
53350.0,4.3700,3.0600,8.1177
53400.0,4.4800,3.0600,7.9679
53450.0,4.3300,3.0200,8.0088
53500.0,4.3300,3.0600,8.0496
53550.0,4.2900,3.0600,8.0496
53600.0,4.4000,3.0600,8.0088
53650.0,4.3300,3.0600,7.9270
53700.0,4.3300,3.0600,8.0496
53750.0,4.4400,3.0600,7.9270
53800.0,4.3300,3.0600,7.9679
53850.0,4.2900,2.9800,7.8862
53900.0,4.4800,3.2100,7.9679
53950.0,4.1400,2.9600,7.9270
54000.0,4.3700,3.1100,8.1177
54050.0,4.3700,3.1100,8.1177
54100.0,4.4800,3.1100,7.8862
54150.0,4.5200,3.0600,8.0088
54200.0,4.2500,3.0600,8.0088
54250.0,4.3300,3.1500,7.9679
54300.0,4.4000,3.0200,7.9270
54350.0,4.4400,3.0200,7.9679
54400.0,4.3300,3.0600,8.0088
54450.0,4.3700,3.0600,8.0088
54500.0,4.4400,3.1100,7.9679
54550.0,4.4400,3.1500,8.0088
54600.0,4.3700,3.0200,8.0088
54650.0,4.3700,3.0200,8.0088
54700.0,4.4800,3.1500,7.8862
54750.0,4.3700,3.1100,7.8862
54800.0,4.3300,3.0200,8.0088
54850.0,4.4000,3.0600,8.0769
54900.0,4.3700,2.9600,7.8862
54950.0,4.2900,3.1500,8.0496
55000.0,4.2500,3.0200,8.0088
55050.0,4.3300,3.0200,8.0496
55100.0,4.3700,2.9800,8.0088
55150.0,4.3300,3.0200,8.0088
55200.0,4.2900,3.0600,8.0088
55250.0,4.3300,2.9800,8.0088
55300.0,4.4000,3.0200,7.9679
55350.0,4.3300,3.0600,7.9679
55400.0,4.3300,3.1100,8.0088
55450.0,4.2900,3.0200,8.0496
55500.0,4.2900,2.9600,8.0088
55550.0,4.4000,3.0600,8.0088
55600.0,4.4000,3.0600,7.9679
55650.0,4.3300,3.1100,8.0496
55700.0,4.3300,3.0600,7.9679
55750.0,4.3300,3.0600,7.9679
55800.0,4.3700,3.0600,7.9679
55850.0,4.3700,3.0200,8.0496
55900.0,4.3700,3.0200,8.0088
55950.0,4.3700,3.0200,8.0088
56000.0,4.2900,3.1500,8.0088
56050.0,4.2900,3.0600,8.0088
56100.0,4.2900,3.0600,8.0088
56150.0,4.3700,3.0600,8.0088
56200.0,4.3300,3.1100,7.9679
56250.0,4.3700,3.0600,8.0088
56300.0,4.3700,3.0200,8.0496
56350.0,4.2900,3.0200,8.0496
56400.0,4.2900,3.1100,7.9270
56450.0,4.2900,3.1500,8.0088
56500.0,4.3300,3.0200,8.0088
56550.0,4.3700,3.1500,8.0496
56600.0,4.4000,2.9800,7.8589
56650.0,4.2500,3.0200,8.0496
56700.0,4.2500,3.1100,8.0496
56750.0,4.4800,3.1100,7.9679
56800.0,4.4800,3.1500,7.9270
56850.0,4.2500,2.9800,8.0496
56900.0,4.3300,3.1100,7.9679
56950.0,4.3700,3.1100,7.9679
57000.0,4.3300,2.8700,8.0088
57050.0,4.3700,3.1100,8.0088
57100.0,4.3700,3.1700,7.9679
57150.0,4.3300,3.1100,7.9270
57200.0,4.3700,2.9100,8.1177
57250.0,4.2900,3.0600,7.9270
57300.0,4.3700,3.2100,7.9679
57350.0,4.4400,3.1100,8.0496
57400.0,4.4000,2.9800,8.0088
57450.0,4.2500,2.9600,7.9679
57500.0,4.2500,3.1100,7.8862
57550.0,4.4000,3.1700,8.0496
57600.0,4.3300,3.0200,8.0088
57650.0,4.3300,2.9800,8.0088
57700.0,4.2900,3.0600,7.9270
57750.0,4.4400,3.0600,8.0088
57800.0,4.4400,3.0600,7.9270
57850.0,4.4000,3.1100,8.0088
57900.0,4.3700,3.1100,7.9679
57950.0,4.3700,3.1100,7.9270
58000.0,4.3700,3.0600,7.9679
58050.0,4.3700,3.0600,7.9679
58100.0,4.4400,2.9800,7.9679
58150.0,4.4400,3.0600,7.9679
58200.0,4.4400,3.2600,8.0496
58250.0,4.4000,3.0200,7.9679
58300.0,4.4000,2.8300,7.9679
58350.0,4.4000,2.9600,7.9679
58400.0,4.2900,3.1700,7.8862
58450.0,4.2900,3.2600,8.1177
58500.0,4.3700,2.9100,7.8862
58550.0,4.4800,2.9600,7.9679
58600.0,4.4800,3.1500,7.9270
58650.0,4.2500,3.2600,8.0769
58700.0,4.1800,2.9800,7.8862
58750.0,4.2900,2.8700,7.8862
58800.0,4.6000,3.1100,7.8862
58850.0,4.6300,3.1100,7.8181
58900.0,4.5200,3.2100,7.9270
58950.0,4.4800,3.1100,7.8862
59000.0,4.3300,2.9100,8.0088
59050.0,4.3300,2.9100,8.0088
59100.0,4.4800,3.1700,7.9679
59150.0,4.2500,3.1700,8.0496
59200.0,4.2900,2.9800,7.8862
59250.0,4.2500,3.1500,8.0496
59300.0,4.3700,3.0600,7.9679
59350.0,4.4000,3.1100,8.0088
59400.0,4.4000,3.0200,7.9270
59450.0,4.3700,3.1100,7.9679
59500.0,4.3300,3.1500,8.0088
59550.0,4.3700,3.0600,7.9270
59600.0,4.3700,3.0600,7.9679
59650.0,4.3700,3.0600,7.9679
59700.0,4.3300,3.2100,8.0088
59750.0,4.4000,2.9800,7.9270
59800.0,4.3300,3.0600,7.9679
59850.0,4.2900,3.0600,8.0088
59900.0,4.2900,3.1100,8.0088
59950.0,4.4400,3.1500,7.9679
60000.0,4.2500,2.9600,7.9679
60050.0,4.3300,3.1700,8.0769
60100.0,4.3700,2.9800,7.8862
60150.0,4.3700,3.1500,8.0088
60200.0,4.4400,3.0200,7.9270
60250.0,4.2500,2.9800,7.8589
60300.0,4.3700,3.1100,8.0769
60350.0,4.4800,3.0600,8.0496
60400.0,4.4000,3.1100,7.9679
60450.0,4.1400,2.8700,8.0088
60500.0,4.2500,3.1100,8.0769
60550.0,4.2900,3.1100,7.9679
60600.0,4.2100,3.1500,7.9270
60650.0,4.3300,2.8300,8.0088
60700.0,4.3300,2.9800,8.0496
60750.0,4.4400,3.3000,8.0496
60800.0,4.2900,2.9600,8.0088
60850.0,4.2900,2.9600,8.0088
60900.0,4.2100,3.1100,8.0496
60950.0,4.1400,3.2100,8.0088
61000.0,4.2100,3.0200,7.9679
61050.0,4.2100,3.0600,7.9679
61100.0,4.3300,3.0600,8.1995
61150.0,4.3300,3.0200,8.0769
61200.0,4.2500,2.9800,8.0769
61250.0,4.2500,3.0600,8.0088
61300.0,4.2900,3.0600,8.0496
61350.0,4.2900,3.0600,8.0496
61400.0,4.2100,3.1100,8.0496
61450.0,4.2100,3.1100,8.0769
61500.0,4.1800,3.0200,7.9679
61550.0,4.2500,3.0200,8.0496
61600.0,4.2100,3.0600,8.0088
61650.0,4.2100,3.0600,8.0769
61700.0,4.2100,3.0200,8.0496
61750.0,4.2500,3.0600,8.0496
61800.0,4.2100,3.0600,8.1177
61850.0,4.2100,3.0600,8.0496
61900.0,4.2100,3.1100,8.1177
61950.0,4.2100,3.0600,8.0769
62000.0,4.1800,3.0200,8.0496
62050.0,4.2100,3.0600,8.0769
62100.0,4.2100,3.0600,8.0088
62150.0,4.2100,3.0600,8.0769
62200.0,4.2500,3.0600,8.0496
62250.0,4.2500,3.0200,8.0769
62300.0,4.2500,3.0600,8.1177
62350.0,4.2100,3.0600,8.0496
62400.0,4.2500,3.0600,8.0769
62450.0,4.2500,3.0600,8.0496
62500.0,4.2500,3.0600,8.0496
62550.0,4.2900,3.1100,8.0769
62600.0,4.2500,3.1500,8.0088
62650.0,4.2900,3.1100,7.9679
62700.0,4.2500,2.9600,8.0088
62750.0,4.1800,3.0600,8.0769
62800.0,4.2900,3.1100,7.9679
62850.0,4.2900,3.1100,8.0088
62900.0,4.2500,3.1500,7.9270
62950.0,4.2900,3.1100,8.0088
63000.0,4.2100,3.1100,8.0088
63050.0,4.2500,3.0600,8.0088
63100.0,4.2900,3.1100,8.0088
63150.0,4.2100,3.0600,8.0088
63200.0,4.2100,3.0600,8.0496
63250.0,4.2900,3.1100,8.0088
63300.0,4.2500,3.0600,8.0496
63350.0,4.2500,3.1100,8.0088
63400.0,4.2100,3.0600,8.0496
63450.0,4.2500,3.1100,8.0088
63500.0,4.2500,3.0600,8.0088
63550.0,4.2500,3.0600,8.0088
63600.0,4.2100,3.1100,8.0088
63650.0,4.2100,3.1100,8.0088
63700.0,4.2100,3.1100,8.0496
63750.0,4.2500,3.1100,8.0769
63800.0,4.2500,3.0600,8.0496
63850.0,4.2500,3.0600,8.0496
63900.0,4.2500,3.1100,8.0088
63950.0,4.2900,3.0600,8.0496
64000.0,4.2500,3.0600,8.0088
64050.0,4.2500,3.1100,8.0088
64100.0,4.2500,3.1100,8.0088
64150.0,4.2500,3.1100,8.0496
64200.0,4.2900,3.1100,8.0088
64250.0,4.2900,3.1100,8.0088
64300.0,4.2100,3.0600,8.0496
64350.0,4.2100,3.1500,8.0496
64400.0,4.2100,3.0600,7.9679
64450.0,4.2900,3.1100,8.0496
64500.0,4.2500,3.1100,8.0088
64550.0,4.2500,3.1100,8.0496
64600.0,4.2500,3.0600,8.0496
64650.0,4.2100,3.0600,8.0769
64700.0,4.2500,3.1100,8.0088
64750.0,4.2100,3.1100,8.0496
64800.0,4.2500,3.1100,8.0496
64850.0,4.2500,3.1100,8.0088
64900.0,4.2500,3.0600,8.0088
64950.0,4.2100,3.0600,8.0496
65000.0,4.2500,3.0600,8.0769
65050.0,4.2100,3.1100,8.0496
65100.0,4.2100,3.1100,8.0496
65150.0,4.2500,3.0600,8.0769
65200.0,4.2500,3.1100,8.0496
65250.0,4.2100,3.0600,8.0496
65300.0,4.2500,3.0600,8.0088
65350.0,4.2500,3.0200,8.0769
65400.0,4.2500,3.1100,8.1177
65450.0,4.2100,3.0600,8.0496
65500.0,4.1400,3.0200,8.0496
65550.0,4.1800,3.0600,8.0496
65600.0,4.1800,3.0600,8.0769
65650.0,4.2100,3.0200,8.0496
65700.0,4.2100,3.0600,8.0769
65750.0,4.2500,3.0600,8.0769
65800.0,4.2100,3.0600,8.0769
65850.0,4.2100,3.0200,8.0769
65900.0,4.1800,3.0600,8.0769
65950.0,4.2500,3.1100,8.0769
66000.0,4.2100,3.0600,8.0496
66050.0,4.2100,3.0600,8.0769
66100.0,4.2100,3.0600,8.0769
66150.0,4.2100,3.0600,8.1177
66200.0,4.1800,3.0600,8.0769
66250.0,4.2100,3.0600,8.0496
66300.0,4.2100,3.0200,8.0769
66350.0,4.2500,3.1100,8.0496
66400.0,4.2900,3.0200,8.0769
66450.0,4.5200,3.1700,8.1586
66500.0,4.2500,3.0200,7.7772
66550.0,4.0200,3.1500,8.2403
66600.0,4.6700,3.1700,8.1995
66650.0,4.4400,3.0200,7.7772
66700.0,4.4800,3.1100,8.1177
66750.0,4.2100,3.1700,7.9679
66800.0,4.4000,2.9100,8.0088
66850.0,4.0600,2.4900,7.7772
66900.0,4.0600,2.9100,8.0088
66950.0,4.5200,3.2100,8.2403
67000.0,4.6700,3.0200,7.9270
67050.0,4.6700,3.0200,7.9270
67100.0,4.1400,2.8700,8.0088
67150.0,4.4800,3.1500,8.0496
67200.0,4.5200,3.1100,7.9679
67250.0,4.2900,2.7900,8.0769
67300.0,4.2500,2.9600,8.0088
67350.0,4.3700,3.0600,8.0088
67400.0,4.5200,2.9600,7.9679
67450.0,4.4000,2.8700,7.9679
67500.0,4.5600,2.9600,8.1995
67550.0,4.2100,2.8300,7.9679
67600.0,4.3300,3.1100,7.9679
67650.0,4.4000,3.0200,8.0496
67700.0,4.4000,2.9800,7.9270
67750.0,4.2900,2.9100,7.9679
67800.0,4.4000,3.0200,8.0769
67850.0,4.4800,3.0200,8.0088
67900.0,4.3700,2.9600,7.9679
67950.0,4.3300,2.9800,8.0088
68000.0,4.4000,2.9800,7.9270
68050.0,4.3700,2.9600,8.0496
68100.0,4.3300,3.0200,8.0088
68150.0,4.3700,2.9600,8.0088
68200.0,4.3300,3.0200,8.0088
68250.0,4.3300,3.0600,8.0496
68300.0,4.2900,2.9800,8.0496
68350.0,4.2900,2.9800,7.9679
68400.0,4.3300,2.9800,8.0496
68450.0,4.2900,2.9800,8.0496
68500.0,4.2900,2.9800,8.0769
68550.0,4.2900,2.9800,8.0088
68600.0,4.2900,2.9800,7.9679
68650.0,4.3300,2.9600,7.9679
68700.0,4.2900,3.0600,8.0088
68750.0,4.4000,3.1700,8.0769
68800.0,4.3700,2.8300,8.0496
68850.0,3.9100,3.0200,7.9679
68900.0,4.2500,3.0200,8.2403
68950.0,4.3300,2.9100,7.9270
69000.0,4.3300,2.9800,8.0769
69050.0,4.2500,3.1500,8.0769
69100.0,4.3300,3.1500,8.2403
69150.0,4.3300,3.0600,8.0088
69200.0,4.2900,3.0600,8.0769
69250.0,4.2500,3.0600,8.0088
69300.0,4.2100,3.0200,8.0088
69350.0,4.2100,3.0600,8.0088
69400.0,4.2500,3.0200,8.0088
69450.0,4.3300,3.1500,8.0769
69500.0,4.2500,3.1500,8.0088
69550.0,4.3300,3.1100,8.0088
69600.0,4.2900,3.0600,8.0496
69650.0,4.2500,3.1100,8.0496
69700.0,4.3300,3.1500,8.0496
69750.0,4.2900,3.1500,7.9679
69800.0,4.2900,3.1100,8.0769
69850.0,4.2100,3.1100,8.0088
